split,clip_name,relative_clip_path,video_name,segment_index,clip_index_in_segment,start_time_sec,end_time_sec,duration_sec,state,source_segment_start_sec,source_segment_end_sec,status
train,v13_s0007_c011_sewing_000135919_000137419.mp4,train/sewing/v13_s0007_c011_sewing_000135919_000137419.mp4,v13.mp4,7,11,135.919,137.419,1.500,SEWING,110.919,139.642,GENERATED
train,v13_s0008_c001_idle_setup_000139642_000141142.mp4,train/idle_setup/v13_s0008_c001_idle_setup_000139642_000141142.mp4,v13.mp4,8,1,139.642,141.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0008_c002_idle_setup_000140642_000142142.mp4,train/idle_setup/v13_s0008_c002_idle_setup_000140642_000142142.mp4,v13.mp4,8,2,140.642,142.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0008_c003_idle_setup_000141642_000143142.mp4,train/idle_setup/v13_s0008_c003_idle_setup_000141642_000143142.mp4,v13.mp4,8,3,141.642,143.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0008_c004_idle_setup_000142642_000144142.mp4,train/idle_setup/v13_s0008_c004_idle_setup_000142642_000144142.mp4,v13.mp4,8,4,142.642,144.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0008_c005_idle_setup_000143642_000145142.mp4,train/idle_setup/v13_s0008_c005_idle_setup_000143642_000145142.mp4,v13.mp4,8,5,143.642,145.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0008_c006_idle_setup_000144642_000146142.mp4,train/idle_setup/v13_s0008_c006_idle_setup_000144642_000146142.mp4,v13.mp4,8,6,144.642,146.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0008_c007_idle_setup_000145642_000147142.mp4,train/idle_setup/v13_s0008_c007_idle_setup_000145642_000147142.mp4,v13.mp4,8,7,145.642,147.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0008_c008_idle_setup_000146642_000148142.mp4,train/idle_setup/v13_s0008_c008_idle_setup_000146642_000148142.mp4,v13.mp4,8,8,146.642,148.142,1.500,IDLE_SETUP,139.642,148.382,GENERATED
train,v13_s0009_c001_sewing_000148382_000149882.mp4,train/sewing/v13_s0009_c001_sewing_000148382_000149882.mp4,v13.mp4,9,1,148.382,149.882,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c002_sewing_000150882_000152382.mp4,train/sewing/v13_s0009_c002_sewing_000150882_000152382.mp4,v13.mp4,9,2,150.882,152.382,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c003_sewing_000153382_000154882.mp4,train/sewing/v13_s0009_c003_sewing_000153382_000154882.mp4,v13.mp4,9,3,153.382,154.882,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c004_sewing_000155882_000157382.mp4,train/sewing/v13_s0009_c004_sewing_000155882_000157382.mp4,v13.mp4,9,4,155.882,157.382,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c005_sewing_000158382_000159882.mp4,train/sewing/v13_s0009_c005_sewing_000158382_000159882.mp4,v13.mp4,9,5,158.382,159.882,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c006_sewing_000160882_000162382.mp4,train/sewing/v13_s0009_c006_sewing_000160882_000162382.mp4,v13.mp4,9,6,160.882,162.382,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c007_sewing_000163382_000164882.mp4,train/sewing/v13_s0009_c007_sewing_000163382_000164882.mp4,v13.mp4,9,7,163.382,164.882,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c008_sewing_000165882_000167382.mp4,train/sewing/v13_s0009_c008_sewing_000165882_000167382.mp4,v13.mp4,9,8,165.882,167.382,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c009_sewing_000168382_000169882.mp4,train/sewing/v13_s0009_c009_sewing_000168382_000169882.mp4,v13.mp4,9,9,168.382,169.882,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c010_sewing_000170882_000172382.mp4,train/sewing/v13_s0009_c010_sewing_000170882_000172382.mp4,v13.mp4,9,10,170.882,172.382,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0009_c011_sewing_000173382_000174882.mp4,train/sewing/v13_s0009_c011_sewing_000173382_000174882.mp4,v13.mp4,9,11,173.382,174.882,1.500,SEWING,148.382,176.370,GENERATED
train,v13_s0010_c001_idle_setup_000176370_000177870.mp4,train/idle_setup/v13_s0010_c001_idle_setup_000176370_000177870.mp4,v13.mp4,10,1,176.370,177.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0010_c002_idle_setup_000177370_000178870.mp4,train/idle_setup/v13_s0010_c002_idle_setup_000177370_000178870.mp4,v13.mp4,10,2,177.370,178.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0010_c003_idle_setup_000178370_000179870.mp4,train/idle_setup/v13_s0010_c003_idle_setup_000178370_000179870.mp4,v13.mp4,10,3,178.370,179.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0010_c004_idle_setup_000179370_000180870.mp4,train/idle_setup/v13_s0010_c004_idle_setup_000179370_000180870.mp4,v13.mp4,10,4,179.370,180.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0010_c005_idle_setup_000180370_000181870.mp4,train/idle_setup/v13_s0010_c005_idle_setup_000180370_000181870.mp4,v13.mp4,10,5,180.370,181.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0010_c006_idle_setup_000181370_000182870.mp4,train/idle_setup/v13_s0010_c006_idle_setup_000181370_000182870.mp4,v13.mp4,10,6,181.370,182.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0010_c007_idle_setup_000182370_000183870.mp4,train/idle_setup/v13_s0010_c007_idle_setup_000182370_000183870.mp4,v13.mp4,10,7,182.370,183.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0010_c008_idle_setup_000183370_000184870.mp4,train/idle_setup/v13_s0010_c008_idle_setup_000183370_000184870.mp4,v13.mp4,10,8,183.370,184.870,1.500,IDLE_SETUP,176.370,185.344,GENERATED
train,v13_s0011_c001_sewing_000185344_000186844.mp4,train/sewing/v13_s0011_c001_sewing_000185344_000186844.mp4,v13.mp4,11,1,185.344,186.844,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c002_sewing_000187844_000189344.mp4,train/sewing/v13_s0011_c002_sewing_000187844_000189344.mp4,v13.mp4,11,2,187.844,189.344,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c003_sewing_000190344_000191844.mp4,train/sewing/v13_s0011_c003_sewing_000190344_000191844.mp4,v13.mp4,11,3,190.344,191.844,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c004_sewing_000192844_000194344.mp4,train/sewing/v13_s0011_c004_sewing_000192844_000194344.mp4,v13.mp4,11,4,192.844,194.344,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c005_sewing_000195344_000196844.mp4,train/sewing/v13_s0011_c005_sewing_000195344_000196844.mp4,v13.mp4,11,5,195.344,196.844,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c006_sewing_000197844_000199344.mp4,train/sewing/v13_s0011_c006_sewing_000197844_000199344.mp4,v13.mp4,11,6,197.844,199.344,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c007_sewing_000200344_000201844.mp4,train/sewing/v13_s0011_c007_sewing_000200344_000201844.mp4,v13.mp4,11,7,200.344,201.844,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c008_sewing_000202844_000204344.mp4,train/sewing/v13_s0011_c008_sewing_000202844_000204344.mp4,v13.mp4,11,8,202.844,204.344,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c009_sewing_000205344_000206844.mp4,train/sewing/v13_s0011_c009_sewing_000205344_000206844.mp4,v13.mp4,11,9,205.344,206.844,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c010_sewing_000207844_000209344.mp4,train/sewing/v13_s0011_c010_sewing_000207844_000209344.mp4,v13.mp4,11,10,207.844,209.344,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c011_sewing_000210344_000211844.mp4,train/sewing/v13_s0011_c011_sewing_000210344_000211844.mp4,v13.mp4,11,11,210.344,211.844,1.500,SEWING,185.344,216.768,GENERATED
train,v13_s0011_c012_sewing_000212844_000214344.mp4,train/sewing/v13_s0011_c012_sewing_000212844_000214344.mp4,v13.mp4,11,12,212.844,214.344,1.500,SEWING,185.344,216.768,GENERATED
train,v14_s0001_c001_idle_setup_000004000_000005500.mp4,train/idle_setup/v14_s0001_c001_idle_setup_000004000_000005500.mp4,v14.mp4,1,1,4.000,5.500,1.500,IDLE_SETUP,4.000,11.000,GENERATED
train,v14_s0001_c002_idle_setup_000005000_000006500.mp4,train/idle_setup/v14_s0001_c002_idle_setup_000005000_000006500.mp4,v14.mp4,1,2,5.000,6.500,1.500,IDLE_SETUP,4.000,11.000,GENERATED
train,v14_s0001_c003_idle_setup_000006000_000007500.mp4,train/idle_setup/v14_s0001_c003_idle_setup_000006000_000007500.mp4,v14.mp4,1,3,6.000,7.500,1.500,IDLE_SETUP,4.000,11.000,GENERATED
train,v14_s0001_c004_idle_setup_000007000_000008500.mp4,train/idle_setup/v14_s0001_c004_idle_setup_000007000_000008500.mp4,v14.mp4,1,4,7.000,8.500,1.500,IDLE_SETUP,4.000,11.000,GENERATED
train,v14_s0001_c005_idle_setup_000008000_000009500.mp4,train/idle_setup/v14_s0001_c005_idle_setup_000008000_000009500.mp4,v14.mp4,1,5,8.000,9.500,1.500,IDLE_SETUP,4.000,11.000,GENERATED
train,v14_s0001_c006_idle_setup_000009000_000010500.mp4,train/idle_setup/v14_s0001_c006_idle_setup_000009000_000010500.mp4,v14.mp4,1,6,9.000,10.500,1.500,IDLE_SETUP,4.000,11.000,GENERATED
train,v14_s0002_c001_sewing_000011000_000012500.mp4,train/sewing/v14_s0002_c001_sewing_000011000_000012500.mp4,v14.mp4,2,1,11.000,12.500,1.500,SEWING,11.000,29.500,GENERATED
train,v14_s0002_c002_sewing_000013500_000015000.mp4,train/sewing/v14_s0002_c002_sewing_000013500_000015000.mp4,v14.mp4,2,2,13.500,15.000,1.500,SEWING,11.000,29.500,GENERATED
train,v14_s0002_c003_sewing_000016000_000017500.mp4,train/sewing/v14_s0002_c003_sewing_000016000_000017500.mp4,v14.mp4,2,3,16.000,17.500,1.500,SEWING,11.000,29.500,GENERATED
train,v14_s0002_c004_sewing_000018500_000020000.mp4,train/sewing/v14_s0002_c004_sewing_000018500_000020000.mp4,v14.mp4,2,4,18.500,20.000,1.500,SEWING,11.000,29.500,GENERATED
train,v14_s0002_c005_sewing_000021000_000022500.mp4,train/sewing/v14_s0002_c005_sewing_000021000_000022500.mp4,v14.mp4,2,5,21.000,22.500,1.500,SEWING,11.000,29.500,GENERATED
train,v14_s0002_c006_sewing_000023500_000025000.mp4,train/sewing/v14_s0002_c006_sewing_000023500_000025000.mp4,v14.mp4,2,6,23.500,25.000,1.500,SEWING,11.000,29.500,GENERATED
train,v14_s0002_c007_sewing_000026000_000027500.mp4,train/sewing/v14_s0002_c007_sewing_000026000_000027500.mp4,v14.mp4,2,7,26.000,27.500,1.500,SEWING,11.000,29.500,GENERATED
train,v14_s0003_c001_idle_setup_000029500_000031000.mp4,train/idle_setup/v14_s0003_c001_idle_setup_000029500_000031000.mp4,v14.mp4,3,1,29.500,31.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0003_c002_idle_setup_000030500_000032000.mp4,train/idle_setup/v14_s0003_c002_idle_setup_000030500_000032000.mp4,v14.mp4,3,2,30.500,32.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0003_c003_idle_setup_000031500_000033000.mp4,train/idle_setup/v14_s0003_c003_idle_setup_000031500_000033000.mp4,v14.mp4,3,3,31.500,33.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0003_c004_idle_setup_000032500_000034000.mp4,train/idle_setup/v14_s0003_c004_idle_setup_000032500_000034000.mp4,v14.mp4,3,4,32.500,34.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0003_c005_idle_setup_000033500_000035000.mp4,train/idle_setup/v14_s0003_c005_idle_setup_000033500_000035000.mp4,v14.mp4,3,5,33.500,35.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0003_c006_idle_setup_000034500_000036000.mp4,train/idle_setup/v14_s0003_c006_idle_setup_000034500_000036000.mp4,v14.mp4,3,6,34.500,36.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0003_c007_idle_setup_000035500_000037000.mp4,train/idle_setup/v14_s0003_c007_idle_setup_000035500_000037000.mp4,v14.mp4,3,7,35.500,37.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0003_c008_idle_setup_000036500_000038000.mp4,train/idle_setup/v14_s0003_c008_idle_setup_000036500_000038000.mp4,v14.mp4,3,8,36.500,38.000,1.500,IDLE_SETUP,29.500,38.000,GENERATED
train,v14_s0004_c001_sewing_000038000_000039500.mp4,train/sewing/v14_s0004_c001_sewing_000038000_000039500.mp4,v14.mp4,4,1,38.000,39.500,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c002_sewing_000040500_000042000.mp4,train/sewing/v14_s0004_c002_sewing_000040500_000042000.mp4,v14.mp4,4,2,40.500,42.000,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c003_sewing_000043000_000044500.mp4,train/sewing/v14_s0004_c003_sewing_000043000_000044500.mp4,v14.mp4,4,3,43.000,44.500,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c004_sewing_000045500_000047000.mp4,train/sewing/v14_s0004_c004_sewing_000045500_000047000.mp4,v14.mp4,4,4,45.500,47.000,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c005_sewing_000048000_000049500.mp4,train/sewing/v14_s0004_c005_sewing_000048000_000049500.mp4,v14.mp4,4,5,48.000,49.500,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c006_sewing_000050500_000052000.mp4,train/sewing/v14_s0004_c006_sewing_000050500_000052000.mp4,v14.mp4,4,6,50.500,52.000,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c007_sewing_000053000_000054500.mp4,train/sewing/v14_s0004_c007_sewing_000053000_000054500.mp4,v14.mp4,4,7,53.000,54.500,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c008_sewing_000055500_000057000.mp4,train/sewing/v14_s0004_c008_sewing_000055500_000057000.mp4,v14.mp4,4,8,55.500,57.000,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0004_c009_sewing_000058000_000059500.mp4,train/sewing/v14_s0004_c009_sewing_000058000_000059500.mp4,v14.mp4,4,9,58.000,59.500,1.500,SEWING,38.000,60.500,GENERATED
train,v14_s0005_c001_idle_setup_000060500_000062000.mp4,train/idle_setup/v14_s0005_c001_idle_setup_000060500_000062000.mp4,v14.mp4,5,1,60.500,62.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c002_idle_setup_000061500_000063000.mp4,train/idle_setup/v14_s0005_c002_idle_setup_000061500_000063000.mp4,v14.mp4,5,2,61.500,63.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c003_idle_setup_000062500_000064000.mp4,train/idle_setup/v14_s0005_c003_idle_setup_000062500_000064000.mp4,v14.mp4,5,3,62.500,64.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c004_idle_setup_000063500_000065000.mp4,train/idle_setup/v14_s0005_c004_idle_setup_000063500_000065000.mp4,v14.mp4,5,4,63.500,65.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c005_idle_setup_000064500_000066000.mp4,train/idle_setup/v14_s0005_c005_idle_setup_000064500_000066000.mp4,v14.mp4,5,5,64.500,66.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c006_idle_setup_000065500_000067000.mp4,train/idle_setup/v14_s0005_c006_idle_setup_000065500_000067000.mp4,v14.mp4,5,6,65.500,67.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c007_idle_setup_000066500_000068000.mp4,train/idle_setup/v14_s0005_c007_idle_setup_000066500_000068000.mp4,v14.mp4,5,7,66.500,68.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c008_idle_setup_000067500_000069000.mp4,train/idle_setup/v14_s0005_c008_idle_setup_000067500_000069000.mp4,v14.mp4,5,8,67.500,69.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c009_idle_setup_000068500_000070000.mp4,train/idle_setup/v14_s0005_c009_idle_setup_000068500_000070000.mp4,v14.mp4,5,9,68.500,70.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0005_c010_idle_setup_000069500_000071000.mp4,train/idle_setup/v14_s0005_c010_idle_setup_000069500_000071000.mp4,v14.mp4,5,10,69.500,71.000,1.500,IDLE_SETUP,60.500,71.000,GENERATED
train,v14_s0006_c001_sewing_000071000_000072500.mp4,train/sewing/v14_s0006_c001_sewing_000071000_000072500.mp4,v14.mp4,6,1,71.000,72.500,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0006_c002_sewing_000073500_000075000.mp4,train/sewing/v14_s0006_c002_sewing_000073500_000075000.mp4,v14.mp4,6,2,73.500,75.000,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0006_c003_sewing_000076000_000077500.mp4,train/sewing/v14_s0006_c003_sewing_000076000_000077500.mp4,v14.mp4,6,3,76.000,77.500,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0006_c004_sewing_000078500_000080000.mp4,train/sewing/v14_s0006_c004_sewing_000078500_000080000.mp4,v14.mp4,6,4,78.500,80.000,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0006_c005_sewing_000081000_000082500.mp4,train/sewing/v14_s0006_c005_sewing_000081000_000082500.mp4,v14.mp4,6,5,81.000,82.500,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0006_c006_sewing_000083500_000085000.mp4,train/sewing/v14_s0006_c006_sewing_000083500_000085000.mp4,v14.mp4,6,6,83.500,85.000,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0006_c007_sewing_000086000_000087500.mp4,train/sewing/v14_s0006_c007_sewing_000086000_000087500.mp4,v14.mp4,6,7,86.000,87.500,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0006_c008_sewing_000088500_000090000.mp4,train/sewing/v14_s0006_c008_sewing_000088500_000090000.mp4,v14.mp4,6,8,88.500,90.000,1.500,SEWING,71.000,90.000,GENERATED
train,v14_s0007_c001_idle_setup_000090000_000091500.mp4,train/idle_setup/v14_s0007_c001_idle_setup_000090000_000091500.mp4,v14.mp4,7,1,90.000,91.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0007_c002_idle_setup_000091000_000092500.mp4,train/idle_setup/v14_s0007_c002_idle_setup_000091000_000092500.mp4,v14.mp4,7,2,91.000,92.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0007_c003_idle_setup_000092000_000093500.mp4,train/idle_setup/v14_s0007_c003_idle_setup_000092000_000093500.mp4,v14.mp4,7,3,92.000,93.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0007_c004_idle_setup_000093000_000094500.mp4,train/idle_setup/v14_s0007_c004_idle_setup_000093000_000094500.mp4,v14.mp4,7,4,93.000,94.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0007_c005_idle_setup_000094000_000095500.mp4,train/idle_setup/v14_s0007_c005_idle_setup_000094000_000095500.mp4,v14.mp4,7,5,94.000,95.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0007_c006_idle_setup_000095000_000096500.mp4,train/idle_setup/v14_s0007_c006_idle_setup_000095000_000096500.mp4,v14.mp4,7,6,95.000,96.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0007_c007_idle_setup_000096000_000097500.mp4,train/idle_setup/v14_s0007_c007_idle_setup_000096000_000097500.mp4,v14.mp4,7,7,96.000,97.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0007_c008_idle_setup_000097000_000098500.mp4,train/idle_setup/v14_s0007_c008_idle_setup_000097000_000098500.mp4,v14.mp4,7,8,97.000,98.500,1.500,IDLE_SETUP,90.000,99.000,GENERATED
train,v14_s0008_c001_sewing_000099000_000100500.mp4,train/sewing/v14_s0008_c001_sewing_000099000_000100500.mp4,v14.mp4,8,1,99.000,100.500,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0008_c002_sewing_000101500_000103000.mp4,train/sewing/v14_s0008_c002_sewing_000101500_000103000.mp4,v14.mp4,8,2,101.500,103.000,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0008_c003_sewing_000104000_000105500.mp4,train/sewing/v14_s0008_c003_sewing_000104000_000105500.mp4,v14.mp4,8,3,104.000,105.500,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0008_c004_sewing_000106500_000108000.mp4,train/sewing/v14_s0008_c004_sewing_000106500_000108000.mp4,v14.mp4,8,4,106.500,108.000,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0008_c005_sewing_000109000_000110500.mp4,train/sewing/v14_s0008_c005_sewing_000109000_000110500.mp4,v14.mp4,8,5,109.000,110.500,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0008_c006_sewing_000111500_000113000.mp4,train/sewing/v14_s0008_c006_sewing_000111500_000113000.mp4,v14.mp4,8,6,111.500,113.000,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0008_c007_sewing_000114000_000115500.mp4,train/sewing/v14_s0008_c007_sewing_000114000_000115500.mp4,v14.mp4,8,7,114.000,115.500,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0008_c008_sewing_000116500_000118000.mp4,train/sewing/v14_s0008_c008_sewing_000116500_000118000.mp4,v14.mp4,8,8,116.500,118.000,1.500,SEWING,99.000,119.500,GENERATED
train,v14_s0009_c001_idle_setup_000119500_000121000.mp4,train/idle_setup/v14_s0009_c001_idle_setup_000119500_000121000.mp4,v14.mp4,9,1,119.500,121.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c002_idle_setup_000120500_000122000.mp4,train/idle_setup/v14_s0009_c002_idle_setup_000120500_000122000.mp4,v14.mp4,9,2,120.500,122.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c003_idle_setup_000121500_000123000.mp4,train/idle_setup/v14_s0009_c003_idle_setup_000121500_000123000.mp4,v14.mp4,9,3,121.500,123.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c004_idle_setup_000122500_000124000.mp4,train/idle_setup/v14_s0009_c004_idle_setup_000122500_000124000.mp4,v14.mp4,9,4,122.500,124.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c005_idle_setup_000123500_000125000.mp4,train/idle_setup/v14_s0009_c005_idle_setup_000123500_000125000.mp4,v14.mp4,9,5,123.500,125.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c006_idle_setup_000124500_000126000.mp4,train/idle_setup/v14_s0009_c006_idle_setup_000124500_000126000.mp4,v14.mp4,9,6,124.500,126.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c007_idle_setup_000125500_000127000.mp4,train/idle_setup/v14_s0009_c007_idle_setup_000125500_000127000.mp4,v14.mp4,9,7,125.500,127.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c008_idle_setup_000126500_000128000.mp4,train/idle_setup/v14_s0009_c008_idle_setup_000126500_000128000.mp4,v14.mp4,9,8,126.500,128.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0009_c009_idle_setup_000127500_000129000.mp4,train/idle_setup/v14_s0009_c009_idle_setup_000127500_000129000.mp4,v14.mp4,9,9,127.500,129.000,1.500,IDLE_SETUP,119.500,129.000,GENERATED
train,v14_s0010_c001_sewing_000129000_000130500.mp4,train/sewing/v14_s0010_c001_sewing_000129000_000130500.mp4,v14.mp4,10,1,129.000,130.500,1.500,SEWING,129.000,149.000,GENERATED
train,v14_s0010_c002_sewing_000131500_000133000.mp4,train/sewing/v14_s0010_c002_sewing_000131500_000133000.mp4,v14.mp4,10,2,131.500,133.000,1.500,SEWING,129.000,149.000,GENERATED
